,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
59,6PGoSes0D9eUDeeAafB2As,"2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI",LOVE. FEAT. ZACARI.,DAMN.,"Kendrick Lamar,Zacari",2017-04-14,213400,86,west coast rap,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,2018,nonlatin
60,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,Dura,Daddy Yankee,2018-01-18,200480,72,latin hip hop,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,2018,latin
61,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,Dura,Daddy Yankee,2018-01-18,200480,72,reggaeton,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,2018,latin
62,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,Dura,Daddy Yankee,2018-01-18,200480,72,trap latino,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,2018,latin
63,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,Dura,Daddy Yankee,2018-01-18,200480,72,urbano latino,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,2018,latin
64,09mEdoA6zrmBPgTEN5qXmN,1Xyo4u8uXC1ZmMpatF05PJ,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-30,228373,88,canadian contemporary r&b,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,2018,nonlatin
65,09mEdoA6zrmBPgTEN5qXmN,1Xyo4u8uXC1ZmMpatF05PJ,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-30,228373,88,canadian pop,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,2018,nonlatin
66,09mEdoA6zrmBPgTEN5qXmN,1Xyo4u8uXC1ZmMpatF05PJ,Call Out My Name,"My Dear Melancholy,",The Weeknd,2018-03-30,228373,88,pop,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,2018,nonlatin
67,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,latin pop,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,latin
68,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,latin viral pop,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,latin
69,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,mexican pop,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,latin
70,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,reggaeton,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,latin
71,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,dance pop,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,nonlatin
72,4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,71,pop,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,nonlatin
